text,label,source
Jadi inilah cara untuk maju ke hadapan dan kita tidak akan menoleh lagi,positive,malaya
"Shafee beritahu penonton dia sedia berdebat dengan sesiapa sahaja, termasuk Majlis Peguam Malaysia berkaitan sabitan itu, tetapi dia tidak bersedia pula untuk hadir ke mesyuarat Badan peguam Malaysia untuk mempertahankan diri",negative,malaya
Memperkasa wanita juga membawa maksud membangunkan kebebasan kewangan dan ekonomi kaum itu sekali gus mengeluarkan mereka daripada situasi hanya bergantung kepada orang lain,positive,malaya
"Di bawah pelan Transformasi Negara 2050 (TN50) pula penubuhannya antara lain, turut mengambil kira kemudahan masyarakat kawasan bandar dengan kepadatan penduduk tinggi memperoleh manfaat kesihatan",positive,malaya
@SBKCF @pickyeaterr_ @xSIPITx @aldo_stiawan @amircunding nda mau beli kah,neutral,malaya
"Patriot memuji usaha KWSP yang tampil menafikan beberapa dakwaan yang dibuat Sarawak Report, terutama yang merujuk kepada dana tersebut.",positive,malaya
kalau betul apa yang dikatakan oleh pihak myanmar bahawa mereka sedang memerangi terorisme mereka patut membenarkan media dan bantuan kemanusiaan untuk masuk ke kawasan konflik bagi mengesahkan tuduhan mereka,negative,malaya
"Sebelum ini, GPS dijadikan sebagai petunjuk prestasi utama secara purata",positive,malaya
Kami pihak industri amat berharap kerajaan benar-benar serius untuk memberikan baucar buku kepada pelajar seperti yang dijanjikan dalam Bajet 2018,positive,malaya
mereka yang tidak disenaraikan sebagai calon masih boleh menyumbang kepada parti walaupun tidak dipilih pucuk kepimpinan.,positive,malaya
"() Lembaga pengarah sukan Bara berminat dengan Fabian Ruiz, mereka juga telah berhubung dengan pihak yang terliba https://t.co/r3GWXWcJhf",neutral,malaya
"Alhamdulillah saya telah mengumumkan Pakej Kita Selangor 2.0, 26 inisiatif Kerajaan Negeri Selangor bernilai RM551. https://t.co/846seyZKGz",positive,malaya
@shawnkid_ ada bet $5k untuk dia menang. tu lagi bodoh,negative,malaya
Dikatakan demokratik kerana Datuk Seri Najib boleh menerima perbezaan politik dan tidak pernah ada dalam rekod kepimpinannya yang rakyat mati atau cedera kerana perbezaan parti,positive,malaya
HARAP Kerajaan Johor dapat mempertimbang menggunakan perkhidmatan mereka yang secara tidak langsung dapat memperce https://t.co/bmS7XL39zc,negative,malaya
"Penyerahan bantuan ini secara simbolik dijangka dibuat perdana menteri untuk pesawah di seluruh negara termasuk (kira-kira 57,000) pesawah di kawasan Lembaga Kemajuan Pertanian Muda (MADA) pada pertengahan Mac ini",positive,malaya
Selamat pagi @A_GitaJKT48,neutral,malaya
"Terima kasih kepada langkah yang berani itu, walaupun hanya tinggal enam bulan lagi pada tahun itu, kita melihat trafik penumpang di LCCT melonjak 31 peratus kepada 7.6. juta daripada 5.8 juta pada 2006,",positive,malaya
mengenepikan perasaan cemburu dan iri hati serta berbincang dalam merencanakan sesuatu agar berlaku adil,positive,malaya
"Halal Valley ini dilengkapi makmal teknologi halal, kilang ubat, rumah penyembelihan kambing dan lembu serta kilang memproses tulang kepada gelatin antara terbesar di Asia.",positive,malaya
"Lombok, Nusa Tenggara Barat, Indonesia by Jord Hammond https://t.co/r1NvoMhaNp",neutral,malaya
OPS LANDAI 2.0 RELA Tarikh : 06 Jun 2021 Tempat : Sekitar Daerah Pontian #SetiaBerbakti #KitaJagaKita #PatuhiSOP https://t.co/1wU5HqOONJ,neutral,malaya
"Tumpuan #AWANIBorneo malam ini: Gerakkan NGO beli tempatan dan latih ketua adat, cadangan DAP Sabah Naik bot a https://t.co/x7csbi0dRQ",positive,malaya
Jadi bebanan ini terpaksa dipikul pula oleh rakyat,negative,malaya
"@urdeathwarrant @TunCarlos666 Bila pula aku sokong DAP?? bodoh betul manusia mcm ni!! Ko kena ingat, ko pangkah sap https://t.co/Lgm17ZmQp9",negative,malaya
Setuju putusan pemerintah membatalkan keberangkatan Haji Dana Haji Aman #StopHoaxDanaHaji,positive,malaya
"Malah di Terengganu dalam tempoh satu penggal kita memerintah, mampu untuk mansuhkan tol dan menjana pendapatan negeri kerana tiada ketirisan berlaku",positive,malaya
@ketengahketepi Thankyou bina Hola hola siapa yang teringin mellow crunch and mellow cookies can hit me up on shop https://t.co/jHqmwfDl5s,positive,malaya
Masak selangor kena ngan TMJ,neutral,malaya
"Vaksin COVID-19: Sarawak guna pendekatan suntik dahulu, kemudian daftar Sarawak guna pendekatan baharu dalam memastikan rakyat negeri itu tidak tercicir daripada mendapatkan vaksin COVID-19.",positive,malaya
cuman perlu jeli https://t.co/aUpDCOWBcQ,neutral,malaya
Kesian la kawan tu sampai tak boleh hidup tenang camera sentiasa,negative,malaya
Itulah sebabnya saya mengambil kira kempen Blue Ribbon ini sebagai satu daripada petunjuk prestasi utama (KPI) saya sebagai Menteri Kesihatan mulai tahun ini iaitu melalui peningkatan bilangan premis yang disijilkan secara sukarela sebagai bebas asap rokok secara lebih meluas,positive,malaya
"Mereka yang berjuang demi rakyat dan keadilan dizalimi, manakala mereka yang menghabiskan wang rakyat terus bebas dan langsung tidak dikenakan apa-apa tindakan",negative,malaya
"Selepas 1999, sudah jadi tabiat untuk tidak mengundi BN kerana saya masih marah dengan kerajaan",negative,malaya
"Malaysia reports 6,239 new cases today ! Selangor - 2,291 KL - 704 Negeri Sembilan - 507 Johor - 468 Sarawak - 4 https://t.co/bSoQ2J6EIk",negative,malaya
1MDB ditubuhkan untuk melakukan projek khusus dan asalnya ia menggabungkan semua projek berkait janakuasa tenaga dan kemudian projek itu mengalami beberapa masalah dan memerlukan penstrukturan semula,negative,malaya
It's great for Johor to seek advice from internationally-recognised infectious disease expert Datuk Hasni dengar c https://t.co/TzMTmcEjjs,positive,malaya
Apa dilakukan kerajaan pada masa ini adalah untuk terus meningkatkan kemajuan bidang pendidikan dan proses pembelajaran dan pengajaran,positive,malaya
"Jentera PH lemah, PAS masih kuat, kalau Datuk Husam Musa lawan Datuk Takiyuddin Hassan (Yang Dipertua PAS Kota Bharu) pun Husam akan kalah walaupun dia bekas exco",negative,malaya
"Jadi saya yakin masyarakat Cina akan terus memberi sokongan kepada kerajaan sedia ada kerana mereka sedar mengenai kepentingan mempunyai sebuah kerajaan yang kuat dan stabil untuk melaksanakan pelbagai pembangunan lagi,",positive,malaya
Sebanyak RM400 juta diperuntukkan bagi menggalakkan industri berkenaan termasuk pengurangan cukai bagi tajaan oleh syarikat swasta yang menganjurkan program kebudayaan dan kesenian,positive,malaya
Bulan ada untuk sokong BN,negative,malaya
"gigih Azim dan kengkawan sembang pasal politik, Melaka, high-rise, IT",neutral,malaya
Kat mana ni?,neutral,malaya
"Kalangan ibu bapa yang telah berjaya dalam hidup menghantar anak mereka ke sekolah tahfiz dengan kepercayaan mempunyai anak huffaz akan membantu membasuh dosa mereka dan jika mati, mayat tidak akan hancur.",negative,malaya
"Institusi ini diharapkan mampu untuk mengimbangkan suasana sukar, sekiranya timbul dalam sistem demokrasi.",positive,malaya
"Bekas pemimpin Parti Solidariti Tanah Airku Rakyat Sabah (STAR), Phillip Among mengaku tidak bersalah atas lima pertuduhan di Mahkamah Majistret Kota Kinabalu hari ini. Ahli politik terbabit berdepan pertuduhan mengikut Seksyen 354 https://t.co/zKyY2LzAq8 #malaysiadateline",neutral,malaya
Ikatan akan bantu PAS dan calon-calon GS nanti.,positive,malaya
Sudah sampai masanya akta berita palsu yang dicadangkan oleh kerajaan disegerakan perlaksanaannya bagi memastikan imej negara dipulihkan demi kebaikan negara dan rakyat.,positive,malaya
10 kali pon kerajaan baru setahun je elok tahun kedua tengok la huru hara macam mana,negative,malaya
Mereka tahu buruk baik khidmat saya dan mereka boleh banding dengan wakil rakyat lain. ,positive,malaya
"Kalau kita boleh tangguhkan dulu untuk letak ketum di bawah Akta Dadah Berbahaya, kita boleh buat kajian tanpa batasan",positive,malaya
9 june 2021 /AADK DAERAH KUALA TERENGGANU Tidak ada perkara yang susah bagi orang yang mahu (ada keinginan yang ku https://t.co/664tr0JHof,neutral,malaya
Siapa cakap kerajaan tak ada duit ?,negative,malaya
ia juga menunjukkan sentimen positif dalam kalangan pelabur dan pengiktirafan terhadap asas ekonomi dan kewangan Malaysia yang amat baik,positive,malaya
@Lahvonia @fedtriyahya Tak takut kena kecam ke?,negative,malaya
"@syedamiruledros Elok ni tuan, tuan maki umno saya maki Pas lepas tu kita nak tubuh parti baru ke cane ni?",negative,malaya
The best nasi lemak so far bcs the sambal nang uhmmmppppp gitu.,positive,malaya
"Rakyat hendaklah jelas dengan kuasa pengguna yang mereka miliki, bijak dalam membuat keputusan dan mengambil tindakan yang sewajarnya dalam situasi tertentu terutamanya apabila berhadapan dengan kes-kes penipuan dalam talian",positive,malaya
pasaran dapat terus bergerak bagi membolehkannya berkembang dengan berkesan serta memenuhi kehendak pertumbuhan ekonomi,positive,malaya
disyaki merasuah pegawai kerajaan asing serta beberapa kesalahan lain sebagai sebahagian daripada siasatan ke atas dakwaan pengubahan wang haram membabitkan dana,negative,malaya
"Untuk pilihan raya umum yang akan datang ini, pengundi di Kuala Lumpur haruslah mengundi calon yang akan menyokong pewartaan pelan tersebut.",positive,malaya
Kerajaan negeri akan membuka satu lagi Pusat Pemberian Vaksin (PPV) di Daerah Kampar iaitu di Pusat Kesihatan Kemas Gopeng yang boleh menampung lebih 400 penerima sehari. #SuaraPerak https://t.co/Lshtd68tZg,positive,malaya
Duh Gusti...,neutral,malaya
"Kita mengambil pengajaran daripada kejadian di Wang Kelian, Perlis pada 2015.",positive,malaya
Mereka menerima kedatangan kami dengan baik,positive,malaya
WOIWOIWOIWOIWOI ASTAGA YOON JEONGHAN????#^&amp;#**#?? https://t.co/VYlO5dnDLZ,neutral,malaya
"Dalam cadangan kami kepada kerajaan, peruntukkan RM250 perlu dibuat dalam bentuk e-Wallet dan hanya boleh dibelanjakan ke arah beli buku",positive,malaya
Kehadiran pemerhati asing pada PRU14 dialu-alukan ,positive,malaya
bissmillah https://t.co/jwLQa8PkUr,positive,malaya
"Warga DUN Sabak dan sekitarnya disaran menjalani ujian saringan COVID-19 percuma di Dewan Tun Razak Sabak Bernam pada Rabu, 9 Jun jam 9 pagi hingga 4 petang. Muat turun aplikasi SELangkah, tekan butang Sihat, pilih Pendaftaran Saringan. https://t.co/Sm9UodBvv2",neutral,malaya
"Pakatan Harapan akan berusaha untuk mengurangkan, malah sebaiknya menghentikan kegiatan-kegiatan ini demi menjamin kehidupan yang lebih baik buat penduduk khususnya Orang Asli",positive,malaya
Siapa perlukan BERSATU kalau MB Johor yang ada buat masa sekarang ni boleh berfungsi baik daripada si penjaga nanas? Waktu pandemik jangan berpolitik Tumpu rakyat..kes masih tinggi.,negative,malaya
Apa beza project tasik chini dengan PSI ni? Yang disana tebuk tanah (tebang pokok gali tanah) Yang disini tambak t https://t.co/ZhvjzzmfKO,negative,malaya
Kenapa lokasi kebakaran nya terlalu spesifik? https://t.co/3nXW4KQm8R,negative,malaya
"Selain itu, kita turut bercadang menaik taraf jalan raya berisiko tinggi dan berbahaya",positive,malaya
Hafiz hamidun misalnya,neutral,malaya
"Jadi apabila kerajaan wujudkan semula KR1M 2.0 tetapi dengan pembaharuan yang lebih baik iaitu menawarkan barangan berjenama dengan harga yang murah berbanding kedai lain ia merupakan satu hadiah kepada kami sekali gus menunjukkan kerajaan prihatin dengan nasib rakyat,",positive,malaya
Tinggal 1 barang je tak sampai lagi. Dah boleh uninstall shopee,negative,malaya
"Kalau kat Sabah, wajib datang Kundasang untuk tengok Gunung Kinabalu dari dekat, cantik, dingin dan berkabus https://t.co/IJDz0wcAWj",positive,malaya
Hak sekolah luar bandar mendapat bantuan dan kemudahan secukupnya dalam membantu proses pengajaran dan pembelajaran di sekolah tidak boleh dinafikan oleh mana-mana pihak.,positive,malaya
"Apabila berlaku ketidakseimbangan, ekstremisme dengan mudah berlaku",negative,malaya
"Sekarang, kita bukan sahaja dapat anjur program komuniti malah menganjurkan ceramah politik",positive,malaya
Kami memfailkan semakan kehakiman untuk mendesak JPPM memberi respons berkenaan pendaftaran kami dan kami juga mahu mendesak mereka mendaftarkan PH seperti mana dalam permohonan.,positive,malaya
Vibes drama jaman kerajaan sama jaman 1900 an terang an drama kerajaan asli,negative,malaya
"Dalam hal ini, NUTP akan memberikan bantuan terbaik untuk guru ini",positive,malaya
Bukankah meminta campur tangan asing hanya mendorong kepada penjajahan kepada negara.,negative,malaya
"Bendera putih tu bukannya nak harap bantuan kerajaan pon pada asalnya, hanya untuk rakyat jaga sesama rakyat. Ahli https://t.co/P8lqGaRpMj",negative,malaya
Tolong la kerajaan. Tolong check balik SOP kalian tu. Jangan bebankan rakyat. Rakyat bukan macam hangpa. Duk goyang https://t.co/bidvYuWQGO,negative,malaya
"Alhamdulillah, tercapai cita2 Kerajaan Pahang menjadikan Pulau Tioman #komunitikelompok pertama di Malaysia, 83.3% penduduk mendapat vaksin dose pertama. #thisispahang @WanRosdy https://t.co/hmWK3KuTti",positive,malaya
"Malah, caj ini tidak termasuk dalam resit pembeli dan ia menimbulkan tanda tanya ke mana perginya duit itu",negative,malaya
maka bajet perlu memperincikan hal ini,negative,malaya
@ImanAbdulRahim Siapa cari Kad Watson Pusheen Touch N Go yg comell ni Jemput2 la join group PS i https://t.co/1n83o3L91u,positive,malaya
Pertumbuhan KDNK (kini) tidak bermakna kepada rakyat,negative,malaya
"Sebelum ini, saya sering dikeji dan dituduh pelbagai perkara dan ia adalah perkara lumrah dalam politik",negative,malaya
"Penamatan Perintah Kawalan Pergerakan Diperketatkan Pada 13 Jun 2021, Jam 11.59 Malam. Kampung Padawan, Papar Felda Sahabat 40 (Kg Kembara Sakti) Tungku, Lahad Datu Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 12 Jun 2021 #JaPenSabah #MenangBersama https://t.co/GnaFqLw9T8",positive,malaya
beberapa laporan kajian telah memberi amaran mengenai impak negatif media sosial terhadap kesihatan mental kanak-kanak,negative,malaya
Jangan membiarkan rancangan bina sekolah ini dijadikan sebagai isu politik,positive,malaya
"Selangor diperintah oleh 2 kerajaan. Kerajaan Pusat yang diperintah oleh PN + BN, kerajaan Negeri yang diperintah https://t.co/mQAQWjksPa",neutral,malaya
Beliau berkata demikian ketika diminta mengulas mengenai ucapan mantan menteri besar Kedah itu yang menuduh beliau seorang pemimpin yang suka lena.,negative,malaya
Saya berpegang teguh kepada kenyataan awal saya berkenaan dengan hal ini.,positive,malaya
"Dinding batu dapat menciptakan kesan lebih alami, tapi rentan menjadi tempat pertumbuhan lumut. Berikut ini cara me https://t.co/tqPqhwbdmh",neutral,malaya
"Sekiranya berlaku kejadian seperti orang ramai membaling batu atau perlakuan ganas yang lain, petugas pilihan raya dan pengamal media perlu tahu bagaimana untuk melindungi diri mereka.",negative,malaya
"@takiyuddin61 Ehhh jgn... Nnti geng2 UMNO ditunggang utk tujuan ""dinar"" shj...",negative,malaya
"Kalau kita sibuk nak merampas kuasa mustahil kita nak kecapi apa yang kita dapat hari ini dan negara jadi kucar-kacir,",negative,malaya
"Ia menunjukkan sikap biadab dan tidak hormat, hanya kerana perbezaan politik",negative,malaya
siapa fitnah siapa,negative,malaya
"memberikan perspektif terbaik berkaitan isu 1MDB termasuk menjawab segala persoalan ketika sesi penerangan di seluruh negara, mendapat pujian ramai. ",positive,malaya
Ia tindakan tidak bertanggungjawab,negative,malaya
"Sebab, jika anda terlalu sensitif, anda tidak seharusnya menyertai politik",positive,malaya
@f4kr0ls00d Kerajaan tempatan nak habis curi Balak sebelum mereka diguling nanti.Tak lama lah !,negative,malaya
"Jika suri rumah dan penganggur ditahan kerana mengkritik perdana menteri, mengapa individu-individu ini tidak dikenakan tindakan",positive,malaya
"Dulu untuk seorang pesakit kita menanggung kos hingga RM50,000 untuk 12 kali rawatan seorang, tetapi dengan ubat ini, kita berupaya mengurangkan hingga RM1,000 saja untuk seorang pesakit",positive,malaya
"Sekiranya peruntukan disalurkan terus menerusi kad debit, wang tu habis begitu sahaja",negative,malaya
Aik yang xmau bukak parlimen ni nak panggei apa pulak? Setan politik?,negative,malaya
"Yes!!! Betul sgtgirls out there, takyah nk jd ala2 bodoh sbb nk jodoh. Just be yourself. Lelaki sejati mencari wan https://t.co/XBgK9pGSjM",positive,malaya
"Ini masalahnya. Bukan rakyat, tetapi sistem",negative,malaya
Saya bersedia menggalas tanggungjawab ini bersama beliau (Budiman). ,positive,malaya
Masyarakat Cina dapat melihat bagaimana perancangan kerajaan di bawah pimpinan perdana menteri merangka pembangunan dan berjaya melaksanakannya dan mereka juga dapat melihat bagaimana pembangkang tidak dapat melaksanakan janji-janji yang pernah dibuat sebelum ini.,positive,malaya
"@anne_nma Dekat Terengganu kad tu dipanggil Kad Sejahtera. Around RM500 kerajaan peruntukan kpd pengguna kad tu, ta https://t.co/qvu59RwYFk",positive,malaya
"Tempoh kepada lembaga siasatan ialah selama 3 bulan, tetapi saya percaya ia dapat dilakukan dalam masa yang lebih pendek",positive,malaya
Ini saya nak cerita pasal hak asasi,positive,malaya
"@nrhazemah Kalau mcm ne jd menteri aq pun nak,senang je slhkan staff kerajaan atas ke bodohan diri",negative,malaya
"Persoalannya, kenapa BN ingin memaksa pelajar sekolah untuk hadir ke program politik mereka. ",negative,malaya
